production_tag,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,raw_volume_count,raw_volumes,dat_production_count_raw,activity_day15_direct_Bq,canonicalization_would_merge_raw_volumes
n,NbTi_Bundle_Still_4K,39087,Y-87,0,1,NbTi_Bundle_Still_4K,1,0.0006490156431660677789158658758,False
n,NbTi_Bundle_Still_4K,39090,Y-90,0,1,NbTi_Bundle_Still_4K,1,0.0006649840476995053728844967286,False
n,NbTi_Bundle_Still_4K,41091,Nb-91,0,1,NbTi_Bundle_Still_4K,2,0.00000005682868929521804252014789264,False
n,NbTi_Bundle_Still_4K,41092,Nb-92,0,1,NbTi_Bundle_Still_4K,4,0.000000000002227338149466784231393447463,False
n,NbTi_Bundle_Still_4K,41094,Nb-94,0,1,NbTi_Bundle_Still_4K,227,0.0000002150062247006455831434445786,False
n,NbTi_Bundle_Still_4K,42091,Mo-91,0,1,NbTi_Bundle_Still_4K,1,0.0006787801777182261301859654053,False
n,NbTi_Bundle_bay_to_MXC,22045,Ti-45,0,1,NbTi_Bundle_bay_to_MXC,1,0.0006787801777182261301859654053,False
n,NbTi_Bundle_bay_to_MXC,41094,Nb-94,0,1,NbTi_Bundle_bay_to_MXC,113,0.0000001070295303575900920493799004,False
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41091,Nb-91,0,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,1,0.00000002841434464760902126007394631,False
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41092,Nb-92,0,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,5,0.000000000002784172686833480289241809329,False
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41094,Nb-94,0,1,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,116,0.000000109871022313986289183434234,False
n,Nb_MagShield_Inner_Cylinder_2mm,37080,Rb-80,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.0006787801777182261301859654053,False
n,Nb_MagShield_Inner_Cylinder_2mm,39087,Y-87,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.0006490156431660677789158658758,False
n,Nb_MagShield_Inner_Cylinder_2mm,39090,Y-90,0,1,Nb_MagShield_Inner_Cylinder_2mm,5,0.003324920238497526864422483643,False
n,Nb_MagShield_Inner_Cylinder_2mm,40088,Zr-88,0,1,Nb_MagShield_Inner_Cylinder_2mm,2,0.000159118243292129095844439874,False
n,Nb_MagShield_Inner_Cylinder_2mm,40093,Zr-93,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.00000000001200134072637312139101064259,False
n,Nb_MagShield_Inner_Cylinder_2mm,41090,Nb-90,0,1,Nb_MagShield_Inner_Cylinder_2mm,2,0.001357560304138300239405768682,False
n,Nb_MagShield_Inner_Cylinder_2mm,41091,Nb-91,0,1,Nb_MagShield_Inner_Cylinder_2mm,6,0.0000001704860678856541275604436779,False
n,Nb_MagShield_Inner_Cylinder_2mm,41092,Nb-92,0,1,Nb_MagShield_Inner_Cylinder_2mm,15,0.000000000008352518060500440867725427988,False
n,Nb_MagShield_Inner_Cylinder_2mm,41094,Nb-94,0,1,Nb_MagShield_Inner_Cylinder_2mm,476,0.0000004508500570815299452699542706,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8015,O-15,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,3,0.002036340533154678390557896216,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12,0.00008862837062766674065370603795,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,31,0.02104218431495770133807936433,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,3,0.002036340533154678390557896216,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,34,0.02307852604241968842632282378,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,56,0.000000001509122551032703981928156549,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13028,Al-28,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1413,0.9591163911158535219527691177,False
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14026,Si-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.001357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,7,0.00005169988286613893204799518881,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,28,0.01900584389738114959568458714,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.001357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,24,0.01629072426523742712446316973,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13025,Al-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.001357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,60,0.000000001616917018963611409208739159,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,Al-28,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1028,0.6977860226943364618311724366,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,7013,N-13,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9017,F-17,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,2,0.001357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9020,F-20,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10024,Ne-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12,0.00008862837062766674065370603795,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,32,0.02172096445414988525221095673,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,2,0.001357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,47,0.03190266835275662811874037405,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13025,Al-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,3,0.002036340533154678390557896216,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,86,0.000000002317581060514509686532526128,False
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13028,Al-28,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1685,1.143744599455211029363351708,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,6014,C-14,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.000000003389843953853455432311701288,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,8015,O-15,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,3,0.00002215709265691668516342650949,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,16,0.01086048222707494262610547836,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11026,Na-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006787801777182261301859654053,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,20,0.01357560355436452260371930811,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,26,0.000000000700664041550898277323786969,False
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13028,Al-28,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,469,0.3183479033498480550572177751,False
n,Passive_W_Bottom_Plate_detector_bay,71165,Lu-165,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Passive_W_Bottom_Plate_detector_bay,71166,Lu-166,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Passive_W_Bottom_Plate_detector_bay,71170,Lu-170,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006749123266767432262829115054,False
n,Passive_W_Bottom_Plate_detector_bay,72172,Hf-172,0,1,Passive_W_Bottom_Plate_detector_bay,3,0.00003076337450570792971367015764,False
n,Passive_W_Bottom_Plate_detector_bay,72174,Hf-174,0,1,Passive_W_Bottom_Plate_detector_bay,1,0,False
n,Passive_W_Bottom_Plate_detector_bay,72181,Hf-181,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.0002952838819907663224572385458,False
n,Passive_W_Bottom_Plate_detector_bay,73172,Ta-172,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.001357560355436452260371930811,False
n,Passive_W_Bottom_Plate_detector_bay,73173,Ta-173,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Passive_W_Bottom_Plate_detector_bay,73175,Ta-175,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801776858145124559556512,False
n,Passive_W_Bottom_Plate_detector_bay,73178,Ta-178,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Passive_W_Bottom_Plate_detector_bay,73179,Ta-179,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.00001053397683633545316382834735,False
n,Passive_W_Bottom_Plate_detector_bay,73180,Ta-180,0,1,Passive_W_Bottom_Plate_detector_bay,4,0.002715120710872765506563464928,False
n,Passive_W_Bottom_Plate_detector_bay,73182,Ta-182,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.0001176068773798061811080543377,False
n,Passive_W_Bottom_Plate_detector_bay,73183,Ta-183,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.001180803280230563978086260743,False
n,Passive_W_Bottom_Plate_detector_bay,73184,Ta-184,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777179888286358351134,False
n,Passive_W_Bottom_Plate_detector_bay,73185,Ta-185,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.001357560355436452260371930811,False
n,Passive_W_Bottom_Plate_detector_bay,73186,Ta-186,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Passive_W_Bottom_Plate_detector_bay,74177,W-177,0,1,Passive_W_Bottom_Plate_detector_bay,3,0.002036340533154678390557896216,False
n,Passive_W_Bottom_Plate_detector_bay,74178,W-178,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.0005186596902119971681290985597,False
n,Passive_W_Bottom_Plate_detector_bay,74179,W-179,0,1,Passive_W_Bottom_Plate_detector_bay,6,0.004072681066309356781115792432,False
n,Passive_W_Bottom_Plate_detector_bay,74180,W-180,0,1,Passive_W_Bottom_Plate_detector_bay,21,0,False
n,Passive_W_Bottom_Plate_detector_bay,74181,W-181,0,1,Passive_W_Bottom_Plate_detector_bay,33,0.001845017209109192550251793507,False
n,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0,1,Passive_W_Bottom_Plate_detector_bay,2427,0,False
n,Passive_W_Bottom_Plate_detector_bay,74185,W-185,0,1,Passive_W_Bottom_Plate_detector_bay,594,0.05212862218382345363354423033,False
n,Passive_W_Bottom_Plate_detector_bay,74187,W-187,0,1,Passive_W_Bottom_Plate_detector_bay,1372,0.9312602575684544550040014092,False
n,Passive_W_Bottom_Plate_detector_bay,75180,Re-180,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006787801777182261301859654053,False
n,Plate_300K_Top_Service_Lid,3008,Li-8,0,1,Plate_300K_Top_Service_Lid,1,0.0006787801777182261301859654053,False
n,Plate_300K_Top_Service_Lid,9018,F-18,0,1,Plate_300K_Top_Service_Lid,3,0.002036340533154678390557896216,False
n,Plate_300K_Top_Service_Lid,10023,Ne-23,0,1,Plate_300K_Top_Service_Lid,1,0.0006787801777182261301859654053,False
n,Plate_300K_Top_Service_Lid,11022,Na-22,0,1,Plate_300K_Top_Service_Lid,4,0.00002954279020922224688456867932,False
n,Plate_300K_Top_Service_Lid,11024,Na-24,0,1,Plate_300K_Top_Service_Lid,22,0.01493316306222804611089503276,False
n,Plate_300K_Top_Service_Lid,11025,Na-25,0,1,Plate_300K_Top_Service_Lid,2,0.001357560355436452260371930811,False
n,Plate_300K_Top_Service_Lid,12023,Mg-23,0,1,Plate_300K_Top_Service_Lid,1,0.0006787801777182261301859654053,False
n,Plate_300K_Top_Service_Lid,12027,Mg-27,0,1,Plate_300K_Top_Service_Lid,35,0.02375730622013791455650878919,False
n,Plate_300K_Top_Service_Lid,13025,Al-25,0,1,Plate_300K_Top_Service_Lid,1,0.0006787801777182261301859654053,False
n,Plate_300K_Top_Service_Lid,13026,Al-26,0,1,Plate_300K_Top_Service_Lid,47,0.000000001266584998188162270546845675,False
n,Plate_300K_Top_Service_Lid,13028,Al-28,0,1,Plate_300K_Top_Service_Lid,1022,0.6937133416280271050500566442,False
n,PreCool_FlexLink_Cu_remote_interface,29064,Cu-64,0,1,PreCool_FlexLink_Cu_remote_interface,23,0.01561194404174803150354560826,False
n,PreCool_FlexLink_Cu_remote_interface,29066,Cu-66,0,1,PreCool_FlexLink_Cu_remote_interface,8,0.005430241421745809041487723242,False
n,Si_Substrate_Stack_side_entry_L3,13028,Al-28,0,1,Si_Substrate_Stack_side_entry_L3,1,0.0006787801777182261301859654053,False
n,TES_L0,73175,Ta-175,0,1,TES_Pixel_L0,1,0.0006787801776858145124559556512,False
n,TES_L0,73179,Ta-179,0,1,TES_Pixel_L0,1,0.00001053397683633545316382834735,False
n,TES_L0,73182,Ta-182,0,1,TES_Pixel_L0,226,0.01328957714391809846521014016,False
n,TES_L1,73180,Ta-180,0,1,TES_Pixel_L1,1,0.0006787801777181913766408662321,False
n,TES_L1,73182,Ta-182,0,1,TES_Pixel_L1,183,0.0107610292802522655713869719,False
n,TES_L2,69159,Tm-159,0,1,TES_Pixel_L2,1,0.0006787801777182261301859654053,False
n,TES_L2,73174,Ta-174,0,1,TES_Pixel_L2,1,0.0006787801777182261301859654053,False
n,TES_L2,73175,Ta-175,0,1,TES_Pixel_L2,2,0.001357560355371629024911911303,False
n,TES_L2,73179,Ta-179,0,1,TES_Pixel_L2,2,0.00002106795367267090632765669471,False
n,TES_L2,73180,Ta-180,0,1,TES_Pixel_L2,1,0.0006787801777181913766408662321,False
n,TES_L2,73182,Ta-182,0,1,TES_Pixel_L2,204,0.01199590149274023047302154245,False
n,TES_L3,72170,Hf-170,0,1,TES_Pixel_L3,1,0.000678780062164264599373757408,False
n,TES_L3,73180,Ta-180,0,1,TES_Pixel_L3,1,0.0006787801777181913766408662321,False
n,TES_L3,73182,Ta-182,0,1,TES_Pixel_L3,210,0.01234872212487964901634570546,False
n,TES_L4,73178,Ta-178,0,1,TES_Pixel_L4,1,0.0006787801777182261301859654053,False
n,TES_L4,73179,Ta-179,0,1,TES_Pixel_L4,1,0.00001053397683633545316382834735,False
n,TES_L4,73180,Ta-180,0,1,TES_Pixel_L4,1,0.0006787801777181913766408662321,False
n,TES_L4,73182,Ta-182,0,1,TES_Pixel_L4,211,0.01240752556356955210689973263,False
n,TES_L5,73179,Ta-179,0,1,TES_Pixel_L5,1,0.00001053397683633545316382834735,False
n,TES_L5,73182,Ta-182,0,1,TES_Pixel_L5,278,0.01634735595579305917401955294,False
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,1,0.00000738569755230556172114216983,False
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11024,Na-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,7,0.004751460974345287398921146786,False
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,12027,Mg-27,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11,0.007466581954900487432045619458,False
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13,0.0000000003503320207754491386618934845,False
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13028,Al-28,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,34,0.02307852604241968842632282378,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8015,O-15,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006787801777182261301859654053,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,F-18,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,6,0.004072681066309356781115792432,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9020,F-20,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.001357560355436452260371930811,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11021,Na-21,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006787801777182261301859654053,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,17,0.0001255568583891945492594168871,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,Na-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,56,0.03801168779476229919136917429,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11025,Na-25,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,4,0.002715120710872904520743861621,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11026,Na-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006787801777182261301859654053,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12023,Mg-23,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006787801777182261301859654053,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,Mg-27,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,57,0.0386904701299388894206000281,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13025,Al-25,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.001357560355436452260371930811,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,Al-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,138,0.000000003718909143616306241180100066,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,Al-28,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2275,1.544224904308964446173071297,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,8015,O-15,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,1,0.0006787801777182261301859654053,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,9018,F-18,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,2,0.001357560355436452260371930811,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,1,0.00000738569755230556172114216983,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11024,Na-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,14,0.009502921948690574797842293571,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11025,Na-25,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,3,0.002036340533154678390557896216,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,12027,Mg-27,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,5,0.003393900888591130650929827026,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13026,Al-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,12,0.0000000003233834037927222818417478318,False
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13028,Al-28,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,29,0.01968462515382855777539299675,False
n,W_Multihole_Collimator_HBar,74181,W-181,0,1,W_Multihole_Collimator_HBar,1,0.00005590961239724825909853919718,False
n,W_Multihole_Collimator_HBar,74183,W-183,0,1,W_Multihole_Collimator_HBar,37,0,False
n,W_Multihole_Collimator_HBar,74185,W-185,0,1,W_Multihole_Collimator_HBar,5,0.0004387931160254499464103049691,False
n,W_Multihole_Collimator_HBar,74187,W-187,0,1,W_Multihole_Collimator_HBar,39,0.02647168370639192692795630828,False
n,W_Multihole_Collimator_VBar_Center,74180,W-180,0,1,W_Multihole_Collimator_VBar_Center,1,0,False
n,W_Multihole_Collimator_VBar_Center,74183,W-183,0,1,W_Multihole_Collimator_VBar_Center,26,0,False
n,W_Multihole_Collimator_VBar_Center,74185,W-185,0,1,W_Multihole_Collimator_VBar_Center,3,0.0002632758696152699678461829815,False
n,W_Multihole_Collimator_VBar_Center,74187,W-187,0,1,W_Multihole_Collimator_VBar_Center,37,0.02511416146503849477780470273,False
n,W_Multihole_Collimator_VBar_Edge,74183,W-183,0,1,W_Multihole_Collimator_VBar_Edge,3,0,False
n,W_Multihole_Collimator_VBar_Edge,74185,W-185,0,1,W_Multihole_Collimator_VBar_Edge,1,0.00008775862320508998928206099383,False
n,W_Multihole_Collimator_VBar_Edge,74187,W-187,0,1,W_Multihole_Collimator_VBar_Edge,1,0.0006787611206767160750758027764,False
n,Window,6011,C-11,0,2,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band;Shield_60K_Al_side_window_side_wall_above_side_port,3,0.002036340533154678390557896216,True
n,Window,6014,C-14,0,2,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band;Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,9,0.00000003050859558468109889080531159,True
n,Window,9018,F-18,0,6,Shield_4K_Al_side_window_side_wall_below_side_port;Shield_4K_Al_side_window_side_wall_rectcut_window_band;Shield_60K_Al_side_window_side_wall_below_side_port;Shield_60K_Al_side_window_side_wall_rectcut_window_band;Still_Shield_Al_side_window_bottom_cap;Still_Shield_Al_side_window_side_wall_above_side_port,7,0.004751461244027582911301757837,True
